step,prompt_index,group_size,abnormal,reasons,logged_bucket,local_bucket,strict_code_mismatch_rows,semantic_code_mismatch_rows,semantic_obj_mismatch_rows,prompt_preview
16,19,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
16,20,32,False,,others,others,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
16,21,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
16,22,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
16,23,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
16,24,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
16,25,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
16,26,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
16,27,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
16,28,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
16,29,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
16,30,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
16,31,32,False,,minor,minor,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,0,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,1,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,2,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,3,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,4,32,False,,maj,maj,1,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,5,32,False,,minor,minor,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,6,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,7,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,8,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,9,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,10,32,False,,maj,maj,1,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,11,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,12,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,13,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,14,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,15,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,16,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,17,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,18,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,19,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,20,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,21,32,False,,maj,maj,1,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,22,32,False,,minor,minor,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,23,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,24,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,25,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,26,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,27,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,28,32,False,,others,others,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,29,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,30,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
17,31,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,0,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,1,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,2,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,3,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,4,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,5,32,False,,others,others,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,6,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,7,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,8,32,False,,others,others,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,9,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,10,32,False,,others,others,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,11,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,12,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,13,32,False,,minor,minor,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,14,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,15,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,16,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,17,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,18,32,False,,minor,minor,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,19,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,20,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,21,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,22,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,23,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,24,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,25,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,26,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,27,32,False,,maj,maj,3,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,28,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,29,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,30,32,False,,maj,maj,0,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
18,31,32,False,,maj,maj,1,0,0,"system You are a helpful Assistant with expertise in mathmetical modeling and the Gurobi solver. When the User provides an OR question, you will analyze it, build a detailed mathem"
